date,return_1d,return_5d,return_10d,return_20d,return_60d,price_to_ma20,price_to_ma50,ma20_to_ma50,vol_20d,vol_ratio,hl_range,rsi_14,stoch_k,macd_hist,volume_ratio,dxy_return_lag1,vix_level,vix_return_lag1,oil_return_lag1,gold_return_lag1,regime,target
2008-01-29,0.0061597743886385725,0.039341077122988066,-0.03741919089323975,-0.07954171955901235,-0.1223968390657143,0.9840350266167832,0.9500025555666516,0.9654153865161296,0.237649499355868,1.0107391543146198,0.01082001892121138,42.97164346607605,58.00430592813475,-0.3724434545630224,0.9282484369786708,-0.0051335972539402475,27.31999969482422,-0.04470423798044054,0.0030867465783581682,0.018231713987850062,high_vol,0
2008-01-30,-0.0047639947161109975,0.013134903401964881,-0.017258173197612026,-0.07745412586416178,-0.10073732028123705,0.983344314154168,0.9467356324061965,0.962771247851816,0.2374300254971061,0.9321175746874727,0.024273336793076958,41.76680667877083,53.9235755321966,1.171305632862019,1.0144393270737784,-0.0005292526403579689,27.6200008392334,-0.01655871059939973,0.007143659095938171,-0.0021572646453107414,high_vol,1
2008-01-31,0.016772253672436177,0.019844426647987468,0.0051261593147728934,-0.04624402903107916,-0.08476727488676816,1.0023310929492248,0.9636937645293295,0.9614525293172237,0.24474382821891627,1.005929470732861,0.03738713665587481,47.33830498830782,72.40091459068645,3.8032551237866343,1.0461269829342865,-0.006751418189692382,26.200000762939453,0.010981008336761189,0.007529489807964751,-0.004864339118752836,high_vol,1
2008-02-01,0.01223749194418322,0.0479538496238453,0.046456247087977354,-0.03400653708689594,-0.06757500511475478,1.0165091486731288,0.976003451048341,0.9601521563503281,0.25007408160629035,0.6417832453887784,0.01439707413368633,51.07783026813051,84.80115266636666,6.596018641528687,0.966454414386108,0.001999220689315795,24.020000457763672,-0.0514120214752809,-0.006281834935040642,0.0022811608481274614,high_vol,0
2008-02-04,-0.010462869384454843,0.01994265590469213,0.04203879948769651,-0.019917851385727547,-0.09008709333358311,1.0070036020190678,0.9665877872507149,0.959865272887487,0.2376931878145466,0.7983662628153094,0.011362859812917217,47.90718415145336,78.10049480536135,7.319794535724068,0.7315356707815348,0.0035913360198247535,25.989999771118164,-0.08320611609521189,-0.030408729324548744,-0.015172862051354041,high_vol,0
2008-02-05,-0.031995432684296055,-0.018212551168242497,0.02112852595474557,-0.05513654286474057,-0.09271272733709635,0.9776195207005476,0.9367122303784394,0.9581562259591598,0.261122414670068,1.3545344292794261,0.032649041005940314,39.84669188917417,52.86177765115617,4.804428348688518,0.9022306467079664,-0.0010602280304269351,28.239999771118164,0.08201495736099185,0.011915440304661296,-0.004181784683527701,high_vol,0
2008-02-06,-0.007623640894248274,-0.021072197346379773,-0.007937293944414892,-0.044407918284988246,-0.09976035571541908,0.9724332169533747,0.9310620002589806,0.957455981579887,0.2553368334657515,1.358339637939452,0.020822493221690077,38.248207001680704,44.77249778573685,2.548894025376047,0.8440728454332614,0.009950908487050825,28.969999313354492,0.08657175913100046,-0.017884837158356426,-0.02099679465950155,high_vol,1
2008-02-07,0.007885772846967454,-0.029958678171848496,-0.010114251523861029,-0.05014622867473573,-0.0775875631431171,0.9827030727428492,0.9393313005886578,0.9558648249331965,0.2513961156889072,1.217194020336394,0.022746507545174304,40.87039696862636,53.07612995253628,1.8864907778402902,0.9742500404419616,0.00026269892728425503,27.65999984741211,0.025849842356688635,-0.0143649385799679,0.016706160272156545,high_vol,0
2008-02-08,-0.004203719751894819,-0.046399889867926536,0.0015539597559187657,-0.06229808034708206,-0.07180304739343368,0.9817849202647152,0.9366585562573657,0.9540364054530576,0.2483754608578793,1.0116065480683658,0.015143140501202648,39.89030368624979,48.6147530975458,1.2268627833053642,0.8121126103741223,0.01050700102667168,28.010000228881836,-0.045219174904795545,0.011131526595102859,0.005995296220407953,high_vol,1
2008-02-11,0.005888999083801139,-0.030048021399670555,-0.010105365494978424,-0.04281369348657338,-0.09500699954198555,0.9898255294874657,0.9438997408187271,0.9536021376489258,0.2470971930089174,1.154592947843682,0.01574162183517404,41.980538907875626,54.83843146831327,1.4597400466992454,0.78193008864213,-0.0035092833882681695,27.600000381469727,0.012653665343475229,0.041538940044960615,0.013574714887472528,high_vol,1
2008-02-12,0.007265896838448915,0.009213308123074415,-0.008999243045168082,-0.04641843393840783,-0.08067173136006178,0.9995068570130967,0.9523806741123811,0.9528505656864162,0.24490120504348967,0.5220219658891815,0.016858673606844465,44.557318868136406,40.50709907912162,2.357103780706968,0.8767258214833852,-0.0011738142694658338,26.329999923706055,-0.01463762385083267,0.019832186568590426,0.004899825653718715,high_vol,1
2008-02-13,0.013604062530741423,0.030441011548064112,0.009368814201684339,-0.007889358995927687,-0.05385524092927463,1.0136202118595246,0.9668924926118152,0.9539001702008432,0.23575201143929334,0.46586243812941563,0.013494599731575838,49.14453767532652,63.65579475807694,4.168649105682803,0.8427333798723822,-0.003395170149043225,24.8799991607666,-0.046014508703280055,-0.008654745061313918,-0.01679488524213746,high_vol,0
2008-02-14,-0.013421475932895444,0.009133762768201215,-0.02082491540364728,-0.015698756088874388,-0.07250702778290152,1.0009190182649004,0.9555853840697222,0.9547079899892758,0.23964201395496024,0.7638661694057282,0.015457479510375741,45.123886350238315,40.50709907912162,4.106615201310717,0.8124213924972569,0.001048242025348367,25.540000915527344,-0.05507029119411255,0.005281287672088908,-0.000991871710212533,high_vol,1
2008-02-15,0.0008377480947496796,0.014175230614845713,-0.03222465925308082,0.01423158783489653,-0.05420902571990849,1.0011357369507934,0.9579169047177524,0.9568301973070358,0.21503735562141332,0.7375863656379918,0.008792654170070344,45.420017479937435,41.93261264590841,4.107317091020786,0.8143306560164861,-0.0032722512435463535,25.020000457763672,0.026527402613481632,0.023480245740622685,0.0009928564964836184,high_vol,0
2008-02-19,-0.0008962740066612573,0.007389957524383317,-0.022658063875287238,0.019380735612409272,-0.059591496711788094,0.9993642953213411,0.9589122167927613,0.9595221895379276,0.2136637837452996,0.7344271902539308,0.016481546275813847,45.13913177906716,40.40623363823955,3.988611208308029,0.844142123674279,-0.0006566388805759882,25.59000015258789,-0.020360236457451775,0.0004190332695472865,-0.0050694693600699114,high_vol,1
2008-02-20,0.008340870828184466,0.008464931514118867,0.017678239637193283,0.03880676559193885,-0.035323743603750346,1.0058541841924749,0.9689399150292742,0.9633005760245097,0.21022736089881452,0.7512596831437444,0.019970082663113304,48.33815992223524,54.598232159906374,4.58736035221126,0.9333238164777281,-0.0013140404221572144,24.399999618530273,0.022781761966249148,0.04722515325895782,0.026362414836924586,high_vol,0
2008-02-21,-0.012867362942748706,-0.01800649395937126,0.01243451758869285,0.004497223644277959,-0.06508159075405051,0.9927672145621486,0.958686932047929,0.9656714262776593,0.20317191938632398,0.6914383966241477,0.02130304347897246,44.03647911169345,32.52179001509132,3.7591956309464063,0.886536618145287,0.0015789835076582825,25.1200008392334,-0.046502560647201596,0.007299227196742697,0.008633714883211852,high_vol,1
2008-02-22,0.007880610357913875,0.0032955923314380575,0.012429355099639272,0.0023151035757782434,-0.03396228975724469,1.0005523507786922,0.9684944849687198,0.9679598316019916,0.20191427449379876,0.6475811386639471,0.020146189194326546,47.10142318542956,46.24187090634446,3.8635119343382485,0.8796091238894586,-0.006831374851523964,24.059999465942383,0.02950824721146006,-0.024915570379802854,0.01230472961738549,high_vol,1
2008-02-25,0.013812671311938196,0.016270515548626574,0.030445746163472287,0.03199970591939105,-0.03507977165733567,1.0128302202135633,0.98336202203887,0.9709050958526102,0.19819967961341986,0.7863416591130438,0.020651665728462883,52.09289942099802,86.65201234344917,5.0555832295951415,0.9639727239861875,-0.001058225299859883,23.030000686645508,-0.04219750548875234,0.005904450593905208,-0.0014797203414356197,neutral,1
2008-02-26,0.006917910698780005,0.024084700254067837,0.031474657778451154,0.02136929228347273,-0.056721714497768305,1.0188089925006552,0.9916619103002461,0.9733541003267188,0.19028867820152506,0.8033200803121707,0.01741120697151737,54.44348046478419,91.42948053946839,6.268298055247543,1.021306877151872,0.00013244354707464545,21.899999618530273,-0.042809592774715854,0.004250640711642495,-0.007515652089922664,neutral,0
2008-02-27,-0.0009194445013966934,0.014824384924486678,0.023289316438605545,0.014290073393437464,-0.05811763390254887,1.0172075162541996,0.9922944568051798,0.97550838049176,0.18943378710608694,0.8065926018484296,0.01184038317492139,54.061192801242946,88.3783345979726,6.729413925631789,0.977594100035464,-0.010194580372182793,22.690000534057617,-0.04906648000104019,0.016627973804951734,0.009065699894763801,neutral,0
2008-02-28,-0.00894187449867867,0.018749873368556713,0.0007433794091854518,0.01011219361086979,-0.07482972597529303,1.0076709521043774,0.984841594771902,0.977344432441166,0.19160437479480322,0.6923396036929289,0.010967477341868353,50.36097909406102,69.62671835181796,5.973473869549991,0.9961040565535854,-0.007356915944913611,23.530000686645508,0.036073101793979045,-0.012291811038164124,0.012789384772576406,neutral,0
2008-02-29,-0.027089704735838493,-0.016220441725195656,-0.012924849393757598,-0.03374976479740488,-0.09603209351351027,0.9821071689711927,0.959755795277046,0.9772414107132923,0.20500448337516466,1.2019786082500326,0.029046318061311013,41.23521980592419,15.157388464161372,2.9037798383646543,1.127310449343506,-0.006602855003565944,26.540000915527344,0.037020719824446546,0.029606553254843293,0.006574814978824728,high_vol,1
2008-03-03,0.0005335524788219193,-0.029499560558311932,-0.013229045009685358,-0.04545370426276618,-0.0889582844534148,0.9849604100776633,0.9619836496869556,0.9766724021030491,0.19856895835894617,0.9982061650248144,0.011334419613111166,41.45414781573703,16.54456643545369,0.9479253813400295,1.0557475212790084,-0.00013567737472663932,26.280000686645508,0.1279218079492095,-0.007310654320815013,0.007879705117612712,high_vol,0
2008-03-04,-0.003447628658457935,-0.03986509991554987,-0.015780399661482036,-0.038438463536769274,-0.1075960430073194,0.983531812608776,0.9604193572176752,0.9765005512838513,0.19627945282792642,0.8701300208276392,0.017817987298615036,40.40607711074408,23.915993859535362,-0.5476563445035119,1.200333113267973,-0.0001356957855745966,25.520000457763672,-0.009796541820378035,0.005989794111221913,0.00966981241656395,high_vol,1
